"entity_id","mineralogy","interp_age","d13C_measurement","d18O_measurement"
286,"aragonite",754.41410186,NA,-8.36225
286,"aragonite",756.94473032,NA,-8.08625
286,"aragonite",759.47535879,NA,-8.16425
286,"aragonite",762.00598725,NA,-8.17425
286,"aragonite",764.53661572,NA,-8.35025
286,"aragonite",767.06724418,NA,-8.22225
286,"aragonite",769.59787265,NA,-8.08825
286,"aragonite",772.12850111,NA,-7.93625
286,"aragonite",774.65912958,NA,-8.13525
286,"aragonite",777.18975804,NA,-8.14825
286,"aragonite",779.72038651,NA,-7.71125
286,"aragonite",782.25101497,NA,-8.03125
286,"aragonite",784.78164344,NA,-8.07525
286,"aragonite",787.3122719,NA,-8.11025
286,"aragonite",789.84290036,NA,-7.82025
286,"aragonite",792.37352883,NA,-7.91425
286,"aragonite",794.90415729,NA,-7.9104
286,"aragonite",797.43478576,NA,-8.2215
286,"aragonite",799.96541422,NA,-7.8945
286,"aragonite",802.49604269,NA,-7.9245
286,"aragonite",805.02667115,NA,-7.7945
286,"aragonite",807.55729962,NA,-7.7025
286,"aragonite",810.08792808,NA,-7.8755
286,"aragonite",812.61855655,NA,-8.0725
286,"aragonite",815.14918501,NA,-7.7335
286,"aragonite",817.67981348,NA,-7.9925
286,"aragonite",820.21044194,NA,-7.8925
286,"aragonite",822.74107041,NA,-7.7615
286,"aragonite",825.27169887,NA,-7.8705
286,"aragonite",827.80232734,NA,-8.0865
286,"aragonite",830.3329558,NA,-8.1845
286,"aragonite",832.86358427,NA,-8.2805
286,"aragonite",835.39421273,NA,-8.4145
286,"aragonite",837.9248412,NA,-8.3875
286,"aragonite",840.45546966,NA,-8.4145
286,"aragonite",842.98609813,NA,-8.0305
286,"aragonite",845.51672659,NA,-8.3785
286,"aragonite",848.04735506,NA,-8.3785
286,"aragonite",850.57798352,NA,-8.1715
286,"aragonite",853.10861199,NA,-8.2105
286,"aragonite",855.63924045,NA,-8.2385
286,"aragonite",858.16986892,NA,-8.2955
286,"aragonite",860.70049738,NA,-7.7125
286,"aragonite",863.23112585,NA,-7.9175
286,"aragonite",865.76175431,NA,-7.8605
286,"aragonite",868.29238278,NA,-8.0285
286,"aragonite",870.82301124,NA,-7.7205
286,"aragonite",873.35363971,NA,-7.7205
286,"aragonite",875.88426817,NA,-7.4615
286,"aragonite",878.41489664,NA,-8.0185
286,"aragonite",880.9455251,NA,-7.9345
286,"aragonite",883.47615357,NA,-7.8105
286,"aragonite",886.00678203,NA,-7.5755
286,"aragonite",888.5374105,NA,-7.7285
286,"aragonite",891.06803896,NA,-7.9635
286,"aragonite",893.59866743,NA,-7.9025
286,"aragonite",896.12929589,NA,-8.0525
286,"aragonite",898.12467411,NA,-7.976
286,"aragonite",900.12005233,NA,-8.055
286,"aragonite",902.11543055,NA,-7.993
286,"aragonite",904.11080877,NA,-8.004
286,"aragonite",906.106187,NA,-8.122
286,"aragonite",908.10156522,NA,-8.258
286,"aragonite",910.09694344,NA,-8.402
286,"aragonite",912.09232166,NA,-8.397
286,"aragonite",914.08769988,NA,-8.401
286,"aragonite",916.0830781,NA,-8.243
286,"aragonite",918.07845632,NA,-8.07
286,"aragonite",920.07383454,NA,-8.36
286,"aragonite",922.06921276,NA,-8.127
286,"aragonite",924.06459098,NA,-8.18
286,"aragonite",926.05996921,NA,-8.191
286,"aragonite",928.05534743,NA,-8.489
286,"aragonite",930.05072565,NA,-8.34
286,"aragonite",932.04610387,NA,-8.416
286,"aragonite",934.04148209,NA,-8.234
286,"aragonite",936.03686031,NA,-8.352
286,"aragonite",938.03223853,NA,-8.2675
286,"aragonite",940.02761675,NA,-7.9475
286,"aragonite",942.02299497,NA,-8.0365
286,"aragonite",944.01837319,NA,-8.2455
286,"aragonite",946.01375142,NA,-7.8165
286,"aragonite",948.00912964,NA,-7.8895
286,"aragonite",950.004507858,NA,-7.9875
286,"aragonite",951.999886079,NA,-7.8455
286,"aragonite",953.9952643,NA,-7.7895
286,"aragonite",955.990642521,NA,-7.9045
286,"aragonite",957.986020742,NA,-7.8345
286,"aragonite",959.981398963,NA,-8.0445
286,"aragonite",961.976777184,NA,-7.9385
286,"aragonite",963.972155405,NA,-7.8185
286,"aragonite",965.967533626,NA,-7.7295
286,"aragonite",967.962911847,NA,-7.8185
286,"aragonite",969.958290068,NA,-8.1485
286,"aragonite",971.953668289,NA,-8.2875
286,"aragonite",973.94904651,NA,-8.1285
286,"aragonite",975.944424731,NA,-8.0495
286,"aragonite",977.939802952,NA,-8.3625
286,"aragonite",979.935181173,NA,-8.1415
286,"aragonite",981.930559394,NA,-8.0545
286,"aragonite",983.925937615,NA,-8.1975
286,"aragonite",985.921315836,NA,-8.1325
286,"aragonite",987.916694057,NA,-8.1025
286,"aragonite",989.912072278,NA,-8.1995
286,"aragonite",991.907450499,NA,-7.8835
286,"aragonite",993.90282872,NA,-8.0165
286,"aragonite",995.898206941,NA,-7.8025
286,"aragonite",997.893585162,NA,-7.6045
286,"aragonite",999.888963383,NA,-7.7765
286,"aragonite",1001.884341604,NA,-7.9655
286,"aragonite",1003.879719825,NA,-7.8785
286,"aragonite",1005.875098046,NA,-7.9955
286,"aragonite",1007.870476267,NA,-7.7725
286,"aragonite",1009.865854488,NA,-8.0745
286,"aragonite",1011.861232709,NA,-7.8925
286,"aragonite",1013.85661093,NA,-7.6285
286,"aragonite",1015.851989151,NA,-7.9395
286,"aragonite",1017.847367372,NA,-7.9705
286,"aragonite",1019.842745593,NA,-7.9935
286,"aragonite",1021.838123814,NA,-8.0245
286,"aragonite",1023.833502035,NA,-8.0785
286,"aragonite",1025.828880256,NA,-8.0905
286,"aragonite",1027.824258477,NA,-8.2495
286,"aragonite",1029.819636698,NA,-8.5435
286,"aragonite",1031.815014919,NA,-8.5075
286,"aragonite",1033.810393141,NA,-8.2195
286,"aragonite",1035.805771362,NA,-8.2595
286,"aragonite",1037.801149583,NA,-8.4015
286,"aragonite",1039.796527804,NA,-8.1565
286,"aragonite",1041.791906025,NA,-8.3345
286,"aragonite",1043.787284246,NA,-8.3995
286,"aragonite",1045.782662467,NA,-8.6735
286,"aragonite",1047.778040688,NA,-8.3265
286,"aragonite",1049.773418909,NA,-7.9955
286,"aragonite",1051.76879713,NA,-8.1435
286,"aragonite",1053.764175351,NA,-8.0695
286,"aragonite",1055.759553572,NA,-8.0015
286,"aragonite",1057.754931793,NA,-8.2025
286,"aragonite",1059.750310014,NA,-8.3275
286,"aragonite",1061.745688235,NA,-8.3515
286,"aragonite",1063.741066456,NA,-8.2875
286,"aragonite",1065.736444677,NA,-8.5345
286,"aragonite",1067.731822898,NA,-8.0505
286,"aragonite",1069.727201119,NA,-8.1355
286,"aragonite",1071.72257934,NA,-8.3115
286,"aragonite",1073.717957561,NA,-8.3525
286,"aragonite",1075.713335782,NA,-8.3385
286,"aragonite",1077.708714003,NA,-8.3285
286,"aragonite",1079.704092224,NA,-8.0685
286,"aragonite",1081.699470445,NA,-8.1215
286,"aragonite",1083.694848666,NA,-8.0115
286,"aragonite",1085.690226887,NA,-7.8815
286,"aragonite",1087.685605108,NA,-7.8665
286,"aragonite",1089.680983329,NA,-7.7525
286,"aragonite",1091.67636155,NA,-8.0645
286,"aragonite",1093.671739771,NA,-7.7915
286,"aragonite",1095.667117992,NA,-7.6325
286,"aragonite",1098.469526978,NA,-7.8435
289,"aragonite",100.62568508,NA,-8.4145
289,"aragonite",102.65967269,NA,-8.45
289,"aragonite",104.6936603,NA,-8.4935
289,"aragonite",106.72764791,NA,-8.4345
289,"aragonite",108.76163552,NA,-8.1035
289,"aragonite",110.79562313,NA,-8.0945
289,"aragonite",112.82961074,NA,-8.6355
289,"aragonite",114.86359835,NA,-8.4585
289,"aragonite",116.89758596,NA,-8.3875
289,"aragonite",118.93157357,NA,-8.4725
289,"aragonite",120.96556118,NA,-8.4225
289,"aragonite",122.99954879,NA,-8.4755
289,"aragonite",125.03353641,NA,-8.5005
289,"aragonite",127.06752402,NA,-8.5115
289,"aragonite",129.10151163,NA,-8.5215
289,"aragonite",131.13549924,NA,-8.7175
289,"aragonite",133.16948685,NA,-8.8225
289,"aragonite",135.20347446,NA,-9.0125
289,"aragonite",137.23746207,NA,-8.9915
289,"aragonite",139.27144968,NA,-9.0225
289,"aragonite",141.30543729,NA,-8.9925
289,"aragonite",143.3394249,NA,-9.0325
289,"aragonite",145.37341251,NA,-8.8355
289,"aragonite",147.40740012,NA,-8.7415
289,"aragonite",149.44138773,NA,-8.729
289,"aragonite",151.47537534,NA,-8.866
289,"aragonite",153.50936295,NA,-8.753
289,"aragonite",155.54335057,NA,-8.669
289,"aragonite",157.57733818,NA,-8.656
289,"aragonite",159.61132579,NA,-8.593
289,"aragonite",161.6453134,NA,-8.577
289,"aragonite",163.67930101,NA,-8.476
289,"aragonite",165.71328862,NA,-8.6
289,"aragonite",167.74727623,NA,-8.529
289,"aragonite",169.78126384,NA,-8.596
289,"aragonite",171.81525145,NA,-8.506
289,"aragonite",173.84923906,NA,-8.59
289,"aragonite",175.88322667,NA,-8.712
289,"aragonite",177.91721428,NA,-8.404
289,"aragonite",179.95120189,NA,-8.632
289,"aragonite",181.9851895,NA,-8.423
289,"aragonite",184.01917712,NA,-7.8575
289,"aragonite",186.05316473,NA,-8.267
289,"aragonite",188.08715234,NA,-8.37
289,"aragonite",190.12113995,NA,-8.359
289,"aragonite",192.15512756,NA,-8.461
289,"aragonite",194.18911517,NA,-8.333
289,"aragonite",196.22310278,NA,-8.447
289,"aragonite",198.25709039,NA,-8.557
289,"aragonite",200.291078,NA,-8.418
289,"aragonite",202.32506561,NA,-8.306
289,"aragonite",204.35905322,NA,-8.434
289,"aragonite",206.39304083,NA,-8.3145
289,"aragonite",208.42702844,NA,-8.504
289,"aragonite",210.46101605,NA,-8.101
289,"aragonite",212.49500366,NA,-8.397
289,"aragonite",214.52899128,NA,-8.311
289,"aragonite",216.56297889,NA,-8.361
289,"aragonite",218.5969665,NA,-8.646
289,"aragonite",220.63095411,NA,-8.723
289,"aragonite",222.66494172,NA,-8.782
289,"aragonite",224.69892933,NA,-8.823
289,"aragonite",226.73291694,NA,-8.826
289,"aragonite",228.76690455,NA,-8.95
289,"aragonite",230.80089216,NA,-8.7926
289,"aragonite",232.83487977,NA,-9.0746
289,"aragonite",234.86886738,NA,-8.7766
289,"aragonite",236.90285499,NA,-8.8796
289,"aragonite",238.9368426,NA,-8.7796
289,"aragonite",240.97083021,NA,-8.5366
289,"aragonite",243.00481783,NA,-8.2696
289,"aragonite",245.03880544,NA,-8.3846
289,"aragonite",247.07279305,NA,-8.1516
289,"aragonite",249.26001793,NA,-8.2456
289,"aragonite",251.60048007,NA,-8.3166
289,"aragonite",253.94094222,NA,-8.4856
289,"aragonite",256.28140437,NA,-8.7276
289,"aragonite",258.62186652,NA,-8.5296
289,"aragonite",260.96232866,NA,-8.6026
289,"aragonite",263.30279081,NA,-8.7446
289,"aragonite",265.64325296,NA,-8.5856
289,"aragonite",267.98371511,NA,-8.4075
289,"aragonite",270.32417725,NA,-8.4436
289,"aragonite",272.6646394,NA,-8.8956
289,"aragonite",275.00510155,NA,-8.7506
289,"aragonite",277.3455637,NA,-8.7996
289,"aragonite",279.68602584,NA,-8.7616
289,"aragonite",282.02648799,NA,-8.8356
289,"aragonite",284.36695014,NA,-8.7106
289,"aragonite",286.70741229,NA,-8.6916
289,"aragonite",289.04787443,NA,-8.4096
289,"aragonite",291.38833658,NA,-8.6546
289,"aragonite",293.72879873,NA,-8.3646
289,"aragonite",296.06926087,NA,-8.4236
289,"aragonite",298.40972302,NA,-8.3236
289,"aragonite",300.75018517,NA,-8.2616
289,"aragonite",303.09064732,NA,-8.3836
289,"aragonite",305.43110946,NA,-8.2796
289,"aragonite",307.77157161,NA,-8.2246
289,"aragonite",310.11203376,NA,-8.0236
289,"aragonite",312.38315976,NA,-8.0226
289,"aragonite",314.58494962,NA,-8.1296
289,"aragonite",316.78673948,NA,-8.3956
289,"aragonite",318.98852934,NA,-8.6216
289,"aragonite",321.1903192,NA,-8.9768
289,"aragonite",323.39210905,NA,-8.7998
289,"aragonite",325.59389891,NA,-8.6308
289,"aragonite",327.79568877,NA,-8.4958
289,"aragonite",329.99747863,NA,-8.5058
289,"aragonite",332.19926849,NA,-8.3198
289,"aragonite",334.40105834,NA,-8.3308
289,"aragonite",336.6028482,NA,-8.6648
289,"aragonite",338.80463806,NA,-8.5048
289,"aragonite",341.00642792,NA,-8.3118
289,"aragonite",343.20821778,NA,-8.3048
289,"aragonite",345.41000764,NA,-8.7618
289,"aragonite",347.61179749,NA,-8.5588
289,"aragonite",349.81358735,NA,-8.3118
289,"aragonite",352.01537721,NA,-8.4048
289,"aragonite",354.21716707,NA,-8.5658
289,"aragonite",356.41895693,NA,-8.8538
289,"aragonite",358.62074678,NA,-8.3865
289,"aragonite",360.82253664,NA,-8.4768
289,"aragonite",363.0243265,NA,-8.6408
289,"aragonite",365.22611636,NA,-8.5958
289,"aragonite",367.42790622,NA,-8.5228
289,"aragonite",369.62969608,NA,-8.8388
289,"aragonite",371.83148593,NA,-8.8888
289,"aragonite",374.03327579,NA,-8.8698
289,"aragonite",376.23506565,NA,-8.7368
289,"aragonite",378.43685551,NA,-8.7498
289,"aragonite",380.63864537,NA,-8.6458
289,"aragonite",382.84043522,NA,-8.9778
289,"aragonite",385.04222508,NA,-8.4548
289,"aragonite",387.24401494,NA,-8.1088
289,"aragonite",389.4458048,NA,-8.0448
289,"aragonite",391.50597576,NA,-8.3938
289,"aragonite",393.42452784,NA,-8.0888
289,"aragonite",395.34307991,NA,-8.1238
289,"aragonite",397.26163198,NA,-8.0088
289,"aragonite",399.18018405,NA,-8.2878
289,"aragonite",401.09873612,NA,-8.2038
289,"aragonite",403.01728819,NA,-8.0548
289,"aragonite",404.93584026,NA,-8.3758
289,"aragonite",406.85439234,NA,-8.321
289,"aragonite",408.77294441,NA,-8.209
289,"aragonite",410.69149648,NA,-8.314
289,"aragonite",412.61004855,NA,-8.381
289,"aragonite",414.52860062,NA,-8.313
289,"aragonite",416.44715269,NA,-8.657
289,"aragonite",418.36570477,NA,-8.602
289,"aragonite",420.28425684,NA,-8.298
289,"aragonite",422.20280891,NA,-8.152
289,"aragonite",424.12136098,NA,-8.466
289,"aragonite",426.03991305,NA,-8.242
289,"aragonite",427.95846512,NA,-8.254
289,"aragonite",429.87701719,NA,-8.265
289,"aragonite",431.79556927,NA,-8.339
289,"aragonite",433.71412134,NA,-8.149
289,"aragonite",435.63267341,NA,-7.975
289,"aragonite",437.55122548,NA,-8.156
289,"aragonite",439.01721142,NA,-8.0825
289,"aragonite",440.48319737,NA,-8.057
289,"aragonite",441.94918331,NA,-8.479
289,"aragonite",443.41516925,NA,-8.364
289,"aragonite",444.88115519,NA,-8.396
289,"aragonite",446.34714113,NA,-8.453
289,"aragonite",447.81312708,NA,-8.368
289,"aragonite",449.27911302,NA,-8.413
289,"aragonite",450.74509896,NA,-8.795
289,"aragonite",452.2110849,NA,-8.537
289,"aragonite",453.67707085,NA,-8.622
289,"aragonite",455.14305679,NA,-8.389
289,"aragonite",456.60904273,NA,-8.389
289,"aragonite",458.07502867,NA,-8.628
289,"aragonite",459.54101462,NA,-8.199
289,"aragonite",461.00700056,NA,-8.736
289,"aragonite",462.4729865,NA,-8.71
289,"aragonite",463.93897244,NA,-8.626
289,"aragonite",465.40495839,NA,-8.572
289,"aragonite",466.87094433,NA,-8.807
289,"aragonite",468.33693027,NA,-8.648
289,"aragonite",469.80291621,NA,-8.522
289,"aragonite",471.26890215,NA,-8.696
289,"aragonite",472.7348881,NA,-8.622
289,"aragonite",474.20087404,NA,-8.62
289,"aragonite",475.66685998,NA,-8.638
289,"aragonite",477.13284592,NA,-8.933
289,"aragonite",478.59883187,NA,-8.822
289,"aragonite",480.06481781,NA,-8.881
289,"aragonite",481.53080375,NA,-8.801
289,"aragonite",482.99678969,NA,-8.839
289,"aragonite",484.46277564,NA,-8.944
289,"aragonite",485.92876158,NA,-8.816
289,"aragonite",487.39474752,NA,-8.991
289,"aragonite",488.86073346,NA,-9.198
289,"aragonite",490.32671941,NA,-9.189
289,"aragonite",491.79270535,NA,-9.135
289,"aragonite",493.25869129,NA,-9.271
289,"aragonite",494.72467723,NA,-9.139
289,"aragonite",496.19066317,NA,-8.924
289,"aragonite",497.65664912,NA,-8.333
289,"aragonite",499.12263506,NA,-8.867
289,"aragonite",500.588621,NA,-8.761
289,"aragonite",502.05460694,NA,-8.743
289,"aragonite",503.52059289,NA,-8.886
289,"aragonite",504.98657883,NA,-9.021
289,"aragonite",506.45256477,NA,-8.846
289,"aragonite",507.91855071,NA,-8.989
289,"aragonite",509.38453666,NA,-8.933
289,"aragonite",510.8505226,NA,-9.044
289,"aragonite",512.31650854,NA,-8.654
289,"aragonite",513.78249448,NA,-8.666
289,"aragonite",515.24848043,NA,-8.739
289,"aragonite",516.71446637,NA,-8.831
289,"aragonite",518.18045231,NA,-8.561
289,"aragonite",519.64643825,NA,-8.852
289,"aragonite",522.14464514,NA,-8.536
289,"aragonite",524.64285202,NA,-8.546
289,"aragonite",527.14105891,NA,-8.506
289,"aragonite",529.63926579,NA,-8.447
289,"aragonite",530.88836923,NA,-8.34133333333
289,"aragonite",533.38657612,NA,-8.34833333333
289,"aragonite",535.884783,NA,-8.38433333333
289,"aragonite",538.38298988,NA,-8.41033333333
289,"aragonite",540.88119677,NA,-8.58033333333
289,"aragonite",543.37940365,NA,-8.58133333333
289,"aragonite",545.87761054,NA,-8.54166666667
289,"aragonite",548.37581742,NA,-8.61566666667
289,"aragonite",550.87402431,NA,-8.51333333333
289,"aragonite",553.37223119,NA,-8.73033333333
289,"aragonite",555.87043807,NA,-8.50633333333
289,"aragonite",558.36864496,NA,-8.34233333333
289,"aragonite",560.86685184,NA,-8.35833333333
289,"aragonite",563.36505873,NA,-8.38533333333
289,"aragonite",565.86326561,NA,-8.26733333333
289,"aragonite",568.3614725,NA,-8.25333333333
289,"aragonite",570.85967938,NA,-8.30433333333
289,"aragonite",573.35788626,NA,-8.07933333333
289,"aragonite",575.85609315,NA,-8.33233333333
289,"aragonite",578.35430003,NA,-8.65933333333
289,"aragonite",580.85250692,NA,-8.25533333333
289,"aragonite",583.3507138,NA,-8.14233333333
289,"aragonite",585.84892069,NA,-8.25333333333
289,"aragonite",588.34712757,NA,-8.32833333333
289,"aragonite",590.84533445,NA,-8.23833333333
289,"aragonite",593.34354134,NA,-8.34233333333
289,"aragonite",595.84174822,NA,-8.22033333333
289,"aragonite",598.33995511,NA,-8.41233333333
289,"aragonite",600.83816199,NA,-8.24433333333
289,"aragonite",603.33636888,NA,-7.82833333333
289,"aragonite",605.83457576,NA,-7.9875
289,"aragonite",608.33278265,NA,-8.1585
289,"aragonite",610.83098953,NA,-8.51966666667
289,"aragonite",613.32919641,NA,-8.4065
289,"aragonite",615.8274033,NA,-8.8805
289,"aragonite",618.32561018,NA,-8.4745
289,"aragonite",620.82381707,NA,-8.2025
289,"aragonite",623.32202395,NA,-8.1045
289,"aragonite",625.82023084,NA,-8.1785
289,"aragonite",628.31843772,NA,-7.6965
289,"aragonite",630.8166446,NA,-7.8835
289,"aragonite",633.31485149,NA,-7.7155
289,"aragonite",635.81305837,NA,-8.0765
289,"aragonite",638.31126526,NA,-8.4645
289,"aragonite",640.80947214,NA,-8.2775
289,"aragonite",643.30767903,NA,-8.3875
289,"aragonite",645.80588591,NA,-8.1105
289,"aragonite",648.30409279,NA,-8.3295
289,"aragonite",650.80229968,NA,-8.4905
289,"aragonite",653.30050656,NA,-8.4015
289,"aragonite",655.79871345,NA,-8.4405
289,"aragonite",658.29692033,NA,-8.4235
289,"aragonite",660.79512722,NA,-8.3815
289,"aragonite",663.2933341,NA,-8.3195
289,"aragonite",665.79154098,NA,-8.5745
289,"aragonite",668.28974787,NA,-7.5285
289,"aragonite",670.78795475,NA,-7.8785
289,"aragonite",673.28616164,NA,-7.6475
289,"aragonite",675.78436852,NA,-8.3695
289,"aragonite",678.28257541,NA,-8.6615
289,"aragonite",680.78078229,NA,-8.5955
289,"aragonite",683.27898917,NA,-8.2225
289,"aragonite",685.77719606,NA,-8.1885
289,"aragonite",688.27540294,NA,-7.8885
289,"aragonite",690.77360983,NA,-7.7845
289,"aragonite",693.27181671,NA,-7.8965
289,"aragonite",695.7700236,NA,-7.9765
289,"aragonite",698.26823048,NA,-8.0015
289,"aragonite",700.76643736,NA,-7.9955
289,"aragonite",703.26464425,NA,-7.8375
289,"aragonite",705.76285113,NA,-7.91766666667
289,"aragonite",708.26105802,NA,-7.679
289,"aragonite",710.7592649,NA,-7.794
289,"aragonite",713.25747179,NA,-7.888
289,"aragonite",715.75567867,NA,-8.293
289,"aragonite",718.25388555,NA,-8.054
289,"aragonite",720.75209244,NA,-8.226
289,"aragonite",723.25029932,NA,-8.303
289,"aragonite",725.74850621,NA,-8.561
289,"aragonite",728.24671309,NA,-8.294
289,"aragonite",730.74491998,NA,-7.456
289,"aragonite",733.24312686,NA,-7.793
289,"aragonite",735.74133374,NA,-8.834
289,"aragonite",738.23954063,NA,-8.125
289,"aragonite",740.73774751,NA,-7.967
289,"aragonite",743.2359544,NA,-7.768
289,"aragonite",745.73416128,NA,-8.626
289,"aragonite",748.23236817,NA,-8.821
289,"aragonite",750.73057505,NA,-8.84
289,"aragonite",752.788063,NA,-8.456
289,"aragonite",754.84555095,NA,-8.141
289,"aragonite",756.90303891,NA,-8.836
289,"aragonite",758.96052686,NA,-8.353
289,"aragonite",761.01801481,NA,-8.601
289,"aragonite",763.07550276,NA,-8.362
289,"aragonite",765.13299072,NA,-8.065
289,"aragonite",767.19047867,NA,-7.924
289,"aragonite",769.24796662,NA,-8.17
289,"aragonite",771.30545457,NA,-8.178
289,"aragonite",773.36294252,NA,-8.731
289,"aragonite",775.42043048,NA,-8.271
289,"aragonite",777.47791843,NA,-8.376
289,"aragonite",779.53540638,NA,-8.621
289,"aragonite",781.59289433,NA,-8.181
289,"aragonite",783.65038229,NA,-8.074
289,"aragonite",785.70787024,NA,-8.092
289,"aragonite",787.76535819,NA,-8.309
289,"aragonite",789.82284614,NA,-7.805
289,"aragonite",791.8803341,NA,-8.173
289,"aragonite",793.93782205,NA,-8.329
289,"aragonite",795.99531,NA,-7.37366666667
289,"aragonite",798.05279795,NA,-7.75766666667
289,"aragonite",800.1102859,NA,-7.55866666667
289,"aragonite",802.16777386,NA,-7.62866666667
289,"aragonite",804.22526181,NA,-7.64466666667
289,"aragonite",806.28274976,NA,-7.81966666667
289,"aragonite",808.34023771,NA,-7.74366666667
289,"aragonite",810.39772567,NA,-7.91466666667
289,"aragonite",812.45521362,NA,-7.45666666667
289,"aragonite",814.51270157,NA,-8.05566666667
289,"aragonite",816.57018952,NA,-8.34966666667
289,"aragonite",818.62767747,NA,-8.31066666667
289,"aragonite",820.68516543,NA,-8.24766666667
289,"aragonite",822.74265338,NA,-8.20366666667
289,"aragonite",824.80014133,NA,-8.57266666667
289,"aragonite",826.85762928,NA,-8.43966666667
289,"aragonite",828.91511724,NA,-8.86666666667
289,"aragonite",830.97260519,NA,-8.34366666667
289,"aragonite",833.03009314,NA,-8.57466666667
289,"aragonite",835.08758109,NA,-8.49366666667
289,"aragonite",837.14506904,NA,-8.37066666667
289,"aragonite",839.202557,NA,-8.47066666667
289,"aragonite",841.26004495,NA,-8.27266666667
289,"aragonite",843.3175329,NA,-8.05066666667
289,"aragonite",845.37502085,NA,-8.54366666667
289,"aragonite",847.43250881,NA,-8.28366666667
289,"aragonite",849.12937143,NA,-8.46266666667
289,"aragonite",850.46560872,NA,-8.19466666667
289,"aragonite",851.80184601,NA,-8.04666666667
289,"aragonite",853.1380833,NA,-7.98466666667
289,"aragonite",854.47432059,NA,-8.47866666667
